qber,gain,error_gain,double_click_gain,detection_rate_hz,error_rate_hz,rate_bits_per_pulse,rate_bits_per_second,eta_total_baseline,eta_total_faded,fading_factor,clipped,visible,time_s,cumulative_rate_integral_bits,distance_m,elevation_deg,atmospheric_path_m,eta_atmospheric,eta_geometric,eta_pointing,eta_optical
0.07248454784641714,1.5683762445717546e-05,1.1368304294084537e-06,1.653752465604869e-11,1252.2527985927063,90.76897789540278,0.0,0.0,0.00013683884437205084,0.00013683884437205084,1.0,False,True,-600.0,0.0,1376988.7495634288,15.622191219496473,72838.9658136357,0.18690044777645629,0.002633485986027121,0.7943282347242815,0.7
0.06990431858354322,1.6359295909078142e-05,1.1435854330306538e-06,1.7400607184536483e-11,1306.190026535566,91.30832374558898,0.0,0.0,0.00014359428723818209,0.00014359428723818209,1.0,False,True,-598.0,0.0,1363395.4984431977,15.909696815477618,71606.7381719779,0.192279338025158,0.0026861885874596763,0.7943282347242815,0.7
0.06743524881179264,1.7062555653827163e-05,1.1506176858808939e-06,1.8308713439363477e-11,1362.3410289846,91.8698062560901,0.0,0.0,0.00015062700220885053,0.00015062700220885053,1.0,False,True,-596.0,0.0,1349821.8289499904,16.201710580593144,70398.0609764858,0.19770579091632998,0.0027404090825233138,0.7943282347242815,0.7
0.06507228308926015,1.779464579360483e-05,1.1579382285545657e-06,1.9264451088989196e-11,1420.7939626815798,92.45430695112748,0.0,0.0,0.0001579480312019187,0.0001579480312019187,1.0,False,True,-594.0,0.0,1336268.405540414,16.498363084013082,69212.24548017335,0.2031784043048736,0.0027962025492290665,0.7943282347242815,0.7
0.06281058698042719,1.8556722301994983e-05,1.1655586202210889e-06,2.0270608823099624e-11,1481.6411250685555,93.0627487598965,0.0,0.0,0.00016556893480095656,0.00016556893480095656,1.0,False,True,-592.0,0.0,1322735.918209681,16.79978965888615,68048.62998489056,0.20869579575584862,0.002853626374075072,0.7943282347242815,0.7
0.06064554171725996,1.9349995582403174e-05,1.1734909643214275e-06,2.1330170301729932e-11,1544.979159476952,93.6960980683567,0.0,0.0,0.0001735018179598209,0.0001735018179598209,1.0,False,True,-590.0,0.0,1309225.083704599,17.10613060307463,66906.57873706505,0.21425660184529433,0.0029127403542014855,0.7943282347242815,0.7
0.05857273817699993,2.017573315128152e-05,1.18174793539903e-06,2.244632924956937e-11,1610.9092693667117,94.35536686151865,0.0,0.0,0.0001817593568412257,0.0001817593568412257,1.0,False,True,-588.0,0.0,1295736.6468023162,17.41753138881406,65785.4808821512,0.21985947732404823,0.002973606803553577,0.7943282347242815,0.7
0.05658797034824611,2.1035262437743406e-05,1.190342807094599e-06,2.3622505792657118e-11,1679.5374418584588,95.04161495865559,0.0,0.0,0.00019035482681978278,0.00019035482681978278,1.0,False,True,-586.0,0.0,1282271.3816587059,17.73414288165003,64684.74947509981,0.2255030941484929,0.003036290663086978,0.7943282347242815,0.7
0.05468722843055125,2.1929973702263498e-05,1.1992894813316657e-06,2.4862364142622332e-11,1750.9746807738973,95.75595234359368,0.0,0.0,0.0001993021316765173,0.0001993021316765173,1.0,False,True,-584.0,0.0,1268830.0932304952,18.05612156900508,63603.82054421575,0.23118614038191102,0.003100859615024951,0.7943282347242815,0.7
0.05286669168981141,2.28613230766592e-05,1.2086025187149127e-06,2.616983174202201e-11,1825.337249359794,96.49954159183264,0.0,0.0,0.0002086158340068776,0.0002086158340068776,1.0,False,True,-582.0,0.0,1255413.6187754879,18.38362979873127,62542.152205957565,0.23690731896926118,0.0031673842011485237,0.7943282347242815,0.7
0.05112272117171329,2.3830835726936636e-05,1.2182971701570852e-06,2.754911999325874e-11,1902.7469228219456,97.2736003957618,0.0,0.0,0.00021831118685813018,0.00021831118685813018,1.0,False,True,-580.0,0.0,1242022.8294354985,18.716836028000298,61499.22382838554,0.24266534638744314,0.0032359379450653614,0.7943282347242815,0.7
0.049451852358129045,2.484010913983224e-05,1.2283894097427958e-06,2.9004746703004055e-11,1983.3312507354833,98.07940418863454,5.300732524102685e-08,4.236448862190166,0.00022840416660451743,0.00022840416660451743,1.0,False,True,-578.0,4.236448862190166,1228658.6319068773,19.055915082879554,60474.53524110597,0.24845895117241773,0.0033065974783617856,0.7943282347242815,0.7
0.04785078783632433,2.5890816532972165e-05,1.2388959688284494e-06,3.0541560383998263e-11,2067.223829325309,98.91828886723931,5.269536645271437e-07,42.115165071281574,0.00023891150705947147,0.00023891150705947147,1.0,False,True,-576.0,50.588062795661905,1215321.97020379,19.40104842893226,59467.605989679214,0.2542868723239378,0.0033794426704930884,0.7943282347242815,0.7
0.04631639003794068,2.6984710387457827e-05,1.249834371366366e-06,3.216476656647692e-11,2154.564583521511,99.79165361231551,1.0289518795573964e-06,82.23584192521163,0.00024985073481304497,0.00024985073481304497,1.0,False,True,-574.0,174.9390697921551,1202013.8275197216,19.752424453167443,58477.97463260076,0.26014785758790954,0.003454556762209154,0.7943282347242815,0.7
