time_s,eta_a,eta_b,visible_a,visible_b,common_visibility,singles_a_hz,singles_b_hz,true_coincidence_hz,accepted_true_hz,accidental_coincidence_hz,coincidence_hz,qber,sifted_rate_bps,key_rate_bps,cumulative_rate_integral_bits
-474.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-472.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-470.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-468.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-466.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-464.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-462.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-460.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-458.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-456.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-454.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-452.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-450.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-448.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-446.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-444.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-442.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-440.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-438.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-436.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-434.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-432.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-430.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-428.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-426.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-424.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-422.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-420.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-418.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-416.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-414.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-412.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-410.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-408.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-406.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-404.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-402.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-400.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-398.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-396.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-394.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-392.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-390.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-388.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-386.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-384.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-382.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-380.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-378.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-376.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-374.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-372.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-370.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-368.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-366.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-364.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-362.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-360.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-358.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-356.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-354.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-352.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-350.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-348.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-346.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-344.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-342.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-340.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-338.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-336.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-334.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-332.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-330.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-328.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-326.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-324.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-322.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-320.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-318.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-316.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-314.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-312.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-310.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-308.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-306.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-304.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-302.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-300.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-298.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-296.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-294.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-292.0,3.86530526622243e-05,0.0,True,False,False,586.5305266222431,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-290.0,4.119297483765593e-05,0.0,True,False,False,611.9297483765592,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-288.0,4.385422548188909e-05,0.0,True,False,False,638.5422548188909,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-286.0,4.664095533521002e-05,0.0,True,False,False,666.4095533521001,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-284.0,4.9557471472421264e-05,0.0,True,False,False,695.5747147242126,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-282.0,5.260824676947016e-05,0.0,True,False,False,726.0824676947017,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-280.0,5.579792975127001e-05,0.0,True,False,False,757.9792975127001,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-278.0,5.913135484068343e-05,0.0,True,False,False,791.3135484068342,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-276.0,6.261355303022633e-05,0.0,True,False,False,826.1355303022633,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-274.0,6.624976299962441e-05,0.0,True,False,False,862.4976299962442,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-272.0,7.004544270406234e-05,0.0,True,False,False,900.4544270406234,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-270.0,7.400628145929075e-05,0.0,True,False,False,940.0628145929076,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-268.0,7.813821255139728e-05,0.0,True,False,False,981.3821255139727,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-266.0,8.244742640047183e-05,0.0,True,False,False,1024.4742640047184,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-264.0,8.694038430863325e-05,0.0,True,False,False,1069.4038430863325,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-262.0,9.16238328244979e-05,0.0,True,False,False,1116.2383282449791,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-260.0,9.650481875714477e-05,0.0,True,False,False,1165.0481875714477,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-258.0,0.00010159070487409524,0.0,True,False,False,1215.9070487409524,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-256.0,0.00010688918631891667,0.0,True,False,False,1268.8918631891668,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-254.0,0.0001124083077848319,0.0,True,False,False,1324.083077848319,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-252.0,0.00011815648148210695,0.0,True,False,False,1381.5648148210696,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-250.0,0.0001241425059371986,0.0,True,False,False,1441.425059371986,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-248.0,0.00013037558566283,0.0,True,False,False,1503.7558566283,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-246.0,0.0001368653517378352,0.0,True,False,False,1568.653517378352,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-244.0,0.00014362188333640635,0.0,True,False,False,1636.2188333640636,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-242.0,0.0001506557302457352,0.0,True,False,False,1706.5573024573519,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-240.0,0.00015797793641044518,0.0,True,False,False,1779.7793641044518,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-238.0,0.00016560006454153196,0.0,True,False,False,1856.0006454153197,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-236.0,0.00017353422182545954,0.0,True,False,False,1935.3422182545953,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-234.0,0.0001817930867673347,0.0,True,False,False,2017.930867673347,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-232.0,0.00019038993719861451,0.0,True,False,False,2103.899371986145,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-230.0,0.0001993386794765363,0.0,True,False,False,2193.386794765363,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-228.0,0.00020865387889693854,0.0,True,False,False,2286.538788969385,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-226.0,0.00021835079133659642,0.0,True,False,False,2383.507913365964,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-224.0,0.00022844539613338111,0.0,True,False,False,2484.453961333811,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-222.0,0.00023895443020345737,0.0,True,False,False,2589.544302034574,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-220.0,0.0002498954233834174,0.0,True,False,False,2698.954233834174,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-218.0,0.00026128673497280777,0.0,True,False,False,2812.867349728078,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-216.0,0.00027314759143498633,0.0,True,False,False,2931.475914349863,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-214.0,0.00028549812519728453,0.0,True,False,False,3054.9812519728453,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-212.0,0.00029835941446768966,0.0,True,False,False,3183.5941446768966,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-210.0,0.00031175352395959046,0.0,True,False,False,3317.5352395959044,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-208.0,0.000325703546385402,0.0,True,False,False,3457.03546385402,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-206.0,0.0003402336445436348,0.0,True,False,False,3602.3364454363477,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-204.0,0.000355369093782286,0.0,True,False,False,3753.6909378228597,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-202.0,0.0003711363245722778,0.0,True,False,False,3911.3632457227777,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-200.0,0.0003875629648687675,0.0,True,False,False,4075.629648687675,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-198.0,0.0004046778818720706,0.0,True,False,False,4246.778818720706,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-196.0,0.0004225112227257345,0.0,True,False,False,4425.112227257345,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-194.0,0.0004410944536014843,0.0,True,False,False,4610.944536014843,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-192.0,0.00046046039652271873,0.0,True,False,False,4804.6039652271875,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-190.0,0.00048064326316368084,0.0,True,False,False,5006.432631636809,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-188.0,0.0005016786847325983,0.0,True,False,False,5216.786847325983,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-186.0,0.0005236037368992375,0.0,True,False,False,5436.0373689923745,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-184.0,0.0005464569585602897,0.0,True,False,False,5664.569585602897,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-182.0,0.0005702783630466984,0.0,True,False,False,5902.7836304669845,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-180.0,0.0005951094401641586,0.0,True,False,False,6151.094401641586,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-178.0,0.0006209931472183149,0.0,True,False,False,6409.93147218315,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-176.0,0.0006479738869084681,0.0,True,False,False,6679.738869084681,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-174.0,0.0006760974696755951,0.0,True,False,False,6960.974696755951,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-172.0,0.000705411057759932,0.0,True,False,False,7254.11057759932,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-170.0,0.0007359630878590031,0.0,True,False,False,7559.630878590031,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-168.0,0.0007678031688794601,0.0,True,False,False,7878.031688794601,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-166.0,0.0008009819508420187,0.0,True,False,False,8209.819508420187,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-164.0,0.0008355509605332468,0.0,True,False,False,8555.509605332469,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-162.0,0.0008715623990012602,0.0,True,False,False,8915.623990012602,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-160.0,0.0009090688954693072,0.0,True,False,False,9290.688954693072,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-158.0,0.0009481232117004057,0.0,True,False,False,9681.232117004058,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-156.0,0.0009887778902972653,0.0,True,False,False,10087.778902972654,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-154.0,0.0010310848398789514,0.0,True,False,False,10510.848398789514,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-152.0,0.001075094849561611,0.0,True,False,False,10950.948495616109,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0
-150.0,0.0011208570247059197,3.91555354189651e-05,True,True,True,11408.570247059197,591.555354189651,0.43887756930468474,0.43074443161810083,0.0067487603202260864,0.4374931919383269,0.036807151313792176,0.21874659596916346,0.11127506790103608,0.11127506790103608
-148.0,0.0011684181355190889,4.17195907721367e-05,True,True,True,11884.181355190889,617.195907721367,0.4874592646459935,0.4784258266367375,0.007334822251252316,0.4857606488879898,0.03665363660786638,0.2428803244439949,0.12393131226251926,0.3464814480645914
-146.0,0.0012178218698473385,4.440579925195791e-05,True,True,True,12378.218698473385,644.0579925195791,0.5407835347708493,0.5307619085713216,0.007972238777439525,0.5387341473487611,0.036511763517875606,0.26936707367438056,0.1378358841294384,0.6082486444565491
-144.0,0.0012691079814269662,4.7218342371886485e-05,True,True,True,12891.079814269662,672.1834237188648,0.5992517517391225,0.5881466113840516,0.008665111401256373,0.5968117227853079,0.03638046512507514,0.29840586139265396,0.15309494631142567,0.8991794748974132
-142.0,0.001322311325030842,5.016155985859126e-05,True,True,True,13423.113250308419,701.6155985859126,0.663291986822277,0.651000073467534,0.009417799125908167,0.6604178725934421,0.03625878815163594,0.33020893629672105,0.16982175739463828,1.2220961786034772
