qber,gain,error_gain,double_click_gain,detection_rate_hz,error_rate_hz,rate_bits_per_pulse,rate_bits_per_second,eta_total_baseline,eta_total_faded,fading_factor,clipped,visible,time_s,cumulative_rate_integral_bits,distance_m,elevation_deg,atmospheric_path_m,eta_geometric,eta_atmospheric,eta_pointing,eta_optical
0.21691722131977983,4.736184658855275e-06,1.0273600158562557e-06,3.81030716720235e-12,378.1554658348446,82.02843287578142,0.0,0.0,3.8508913016542854e-05,2.7361948746125832e-05,0.71053547355054,False,True,-221.31797478304395,0.0,1694567.22115468,10.000000000000004,109897.73630081641,0.0017396848390527498,0.07962008501903471,0.7943282347242815,0.7
0.20845539358263757,4.938127670022018e-06,1.0293793470157527e-06,4.023594730901392e-12,394.2793839166848,82.18966415587239,0.0,0.0,3.989567887079632e-05,2.9381388626139325e-05,0.7364554121585968,False,True,-220.21138490912872,0.0,1686872.256672716,10.11653695198813,108756.24841839363,0.0017555786850720863,0.08174054251545272,0.7943282347242815,0.7
0.1570660642303632,6.663653031961614e-06,1.0466337551269374e-06,5.878981566089181e-12,532.0520625714522,83.56732343374493,0.0,0.0,4.1318960858108336e-05,4.663674234195444e-05,1.1287007556193793,False,True,-219.1047950352135,0.0,1679180.0932149899,10.233819771310467,107630.52523735678,0.0017716853695591134,0.08388701629526553,0.7943282347242815,0.7
0.15585702739686713,6.718889142551195e-06,1.0471860891671147e-06,5.939348492311326e-12,536.4623291964779,83.6114239389626,0.0,0.0,4.277944360331445e-05,4.718910714387288e-05,1.1030790297659874,False,True,-217.9982051612983,0.0,1671490.781106569,10.351858477580707,106520.2508843995,0.0017880085708311113,0.08605923696854112,0.7943282347242815,0.7
0.13627826431014803,7.760612585628642e-06,1.0576028131529614e-06,7.08914950004605e-12,619.6375941539981,84.44313583262279,0.0,0.0,4.427782556633629e-05,5.7606416993376254e-05,1.3010218152440953,False,True,-216.89161528738308,0.0,1663804.3715305212,10.47066326415818,105425.11710381336,0.0018045520436177525,0.08825693252729931,0.7943282347242815,0.7
0.1321231219905053,8.0246602112696e-06,1.0602431600259274e-06,7.384005169228915e-12,640.7201870149308,84.65395143075307,0.0,0.0,4.5814819510906034e-05,6.0246914090269384e-05,1.3150093077618226,False,True,-215.78502541346785,0.0,1656120.9165469352,10.590244501770439,104344.82305879396,0.0018213196208724698,0.09047982864112797,0.7943282347242815,0.7
0.1572526262366219,6.655210531657218e-06,1.0465493342607223e-06,5.869760174482728e-12,531.3779804008066,83.56058294233904,0.0,0.0,4.739115298352234e-05,4.65523167766842e-05,0.9822997299278664,False,True,-214.67843553955262,0.0,1648440.4691124137,10.710612742222075,103279.07513779133,0.0018383152156305664,0.09272764894087535,0.7943282347242815,0.7
0.14179443143368245,7.435798582649485e-06,1.0543548322821656e-06,6.728331070405244e-12,593.7031765893013,84.18380436485116,0.0,0.0,4.9007568802890266e-05,5.435825228336144e-05,1.1091807574048769,False,True,-213.57184566563743,0.0,1640763.0831000991,10.83177872219191,102227.58676584045,0.001855542822915145,0.09500011529053097,0.7943282347242815,0.7
0.15241532625809037,6.881261616485241e-06,1.0488097343438723e-06,6.1171533559577574e-12,549.4267811640508,83.74106210605122,0.0,0.0,5.066482556010774e-05,4.8812842924739055e-05,0.9634463828722448,False,True,-212.4652557917222,0.0,1633088.8133201888,10.953753367121223,101190.07822081153,0.0018730065216922811,0.09729694804740144,0.7943282347242815,0.7
0.1574613390379008,6.645790957505577e-06,1.0464551431348011e-06,5.859473231512881e-12,530.6258848412258,83.55306235527037,0.0,0.0,5.236369812995564e-05,4.6458120408714766e-05,0.8872200029382097,False,True,-211.35866591780697,0.0,1625417.7155410212,11.076547795194642,100166.27645443828,0.0018907104768765464,0.09961786631087408,0.7943282347242815,0.7
0.14852308959165006,7.0746113613728885e-06,1.0507431370512909e-06,6.329560584807894e-12,564.8645793314704,83.8954325231977,0.0,0.0,5.410497819355893e-05,5.0746353865532076e-05,0.9379239315833106,False,True,-210.25207604389175,0.0,1617749.8465106925,11.200173321416921,99155.914918083,0.0019086589413883337,0.1019625881598541,0.7943282347242815,0.7
0.18394795298626335,5.63385606202384e-06,1.0363362900285362e-06,4.764590005355272e-12,449.8290537717376,82.74513363505892,0.0,0.0,5.588947477277911e-05,3.633870932249844e-05,0.6501887783028005,False,True,-209.14548616997652,0.0,1610085.2639792582,11.32464146178745,98158.7333931193,0.001926856258264242,0.10433083087913698,0.7943282347242815,0.7
