qber,gain,error_gain,double_click_gain,detection_rate_hz,error_rate_hz,rate_bits_per_pulse,rate_bits_per_second,eta_total_baseline,eta_total_faded,fading_factor,clipped,visible,time_s,cumulative_rate_integral_bits,distance_m,elevation_deg,atmospheric_path_m,eta_atmospheric,eta_geometric,eta_pointing,eta_optical
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944790877208383,False,False,-580.0,0.0,3718970.165784809,-8.751284830834493,505212.8264405012,8.868940383288782e-06,0.00036144758833344347,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6218759863173633,False,False,-578.0,0.0,3705008.2334103473,-8.657252774362378,505212.8264405012,8.868940383288782e-06,0.0003641763733305811,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1381174904790055,False,False,-576.0,0.0,3691042.807521978,-8.562989801871606,505212.8264405012,8.868940383288782e-06,0.00036693686978296944,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8453036542367164,False,False,-574.0,0.0,3677073.917348325,-8.46849322413966,505212.8264405012,8.868940383288782e-06,0.0003697295674706328,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2077585419328938,False,False,-572.0,0.0,3663101.592309366,-8.373760310318367,505212.8264405012,8.868940383288782e-06,0.0003725549656056184,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822326739141637,False,False,-570.0,0.0,3649125.8620200325,-8.278788287130443,505212.8264405012,8.868940383288782e-06,0.0003754135730493146,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5341949403794521,False,False,-568.0,0.0,3635146.756293895,-8.183574338047562,505212.8264405012,8.868940383288782e-06,0.00037830590853558694,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9463930409018899,False,False,-566.0,0.0,3621164.305146935,-8.088115602449356,505212.8264405012,8.868940383288782e-06,0.00038123250089991845,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8731101751725335,False,False,-564.0,0.0,3607178.538801406,-7.992409174762797,505212.8264405012,8.868940383288782e-06,0.00038419388931472886,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0159869280807678,False,False,-562.0,0.0,3593189.487689783,-7.896452103581584,505212.8264405012,8.868940383288782e-06,0.00038719062353107154,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281307786542295,False,False,-560.0,0.0,3579197.182458811,-7.800241390764734,505212.8264405012,8.868940383288782e-06,0.0003902232641268961,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9681723398950326,False,False,-558.0,0.0,3565201.6539736507,-7.7037739905141995,505212.8264405012,8.868940383288782e-06,0.00039329238276208597,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4765552256190746,False,False,-556.0,0.0,3551202.9333221177,-7.607046808430443,505212.8264405012,8.868940383288782e-06,0.00039639856244047886,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5361171086267114,False,False,-554.0,0.0,3537201.05181903,-7.510056700545887,505212.8264405012,8.868940383288782e-06,0.00039954239777908817,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.404978229911957,False,False,-552.0,0.0,3523196.041010658,-7.412800472335127,505212.8264405012,8.868940383288782e-06,0.0004027244952847501,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0575123553790737,False,False,-550.0,0.0,3509187.932679283,-7.315274877701696,505212.8264405012,8.868940383288782e-06,0.00040594547363842915,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4186819163473876,False,False,-548.0,0.0,3495176.758847868,-7.217476617940494,505212.8264405012,8.868940383288782e-06,0.0004092059639874266,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4915654063451853,False,False,-546.0,0.0,3481162.5517848404,-7.119402340675156,505212.8264405012,8.868940383288782e-06,0.0004125066102457356,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2562972705407152,False,False,-544.0,0.0,3467145.3440089943,-7.02104863876988,505212.8264405012,8.868940383288782e-06,0.0004158480694028083,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0585709682413527,False,False,-542.0,0.0,3453125.168294514,-6.922412049214868,505212.8264405012,8.868940383288782e-06,0.00041923101184099715,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8972461783150366,False,False,-540.0,0.0,3439102.0576761174,-6.823489051984498,505212.8264405012,8.868940383288782e-06,0.00042265612166195296,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6626417047680475,False,False,-538.0,0.0,3425076.0454543354,-6.724276068867813,505212.8264405012,8.868940383288782e-06,0.00042612409702226013,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176137718268022,False,False,-536.0,0.0,3411047.165200915,-6.62476946227013,505212.8264405012,8.868940383288782e-06,0.00042963565047861454,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5628849819736161,False,False,-534.0,0.0,3397015.4507643646,-6.524965533985314,505212.8264405012,8.868940383288782e-06,0.0004331915093428465,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095563013543863,False,False,-532.0,0.0,3382980.936275632,-6.424860523937562,505212.8264405012,8.868940383288782e-06,0.0004367924160471114,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968965633663277,False,False,-530.0,0.0,3368943.6561539294,-6.324450608892039,505212.8264405012,8.868940383288782e-06,0.00044043912851957675,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.186963169291148,False,False,-528.0,0.0,3354903.6451127087,-6.223731901133448,505212.8264405012,8.868940383288782e-06,0.0004441324205709508,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6922263596596507,False,False,-526.0,0.0,3340860.9381657825,-6.122700447111462,505212.8264405012,8.868940383288782e-06,0.0004478730822922077,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5560885977503203,False,False,-524.0,0.0,3326815.5706336065,-6.02135222605216,505212.8264405012,8.868940383288782e-06,0.00045166192046387684,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0543225060560797,False,False,-522.0,0.0,3312767.5781497215,-5.919683148534566,505212.8264405012,8.868940383288782e-06,0.00045549975897728016,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2142599040970052,False,False,-520.0,0.0,3298716.9966673614,-5.817689055031029,505212.8264405012,8.868940383288782e-06,0.0004593874392681127,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73420584464467,False,False,-518.0,0.0,3284663.8624662287,-5.71536571441059,505212.8264405012,8.868940383288782e-06,0.00046332582076277936,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2927748726561321,False,False,-516.0,0.0,3270608.212159457,-5.612708822404319,505212.8264405012,8.868940383288782e-06,0.0004673157813379089,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0226241473400468,False,False,-514.0,0.0,3256550.0827007378,-5.509714000030937,505212.8264405012,8.868940383288782e-06,0.00047135821779349684,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8120702297688749,False,False,-512.0,0.0,3242489.511391649,-5.406376791982506,505212.8264405012,8.868940383288782e-06,0.0004754540463401268,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532938909260091,False,False,-510.0,0.0,3228426.5358891683,-5.302692664967995,505212.8264405012,8.868940383288782e-06,0.000479604203100751,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8608946916446834,False,False,-508.0,0.0,3214361.1942133866,-5.198657006014175,505212.8264405012,8.868940383288782e-06,0.0004838096446275254,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824383345834833,False,False,-506.0,0.0,3200293.5247554267,-5.09426512072218,505212.8264405012,8.868940383288782e-06,0.0004880713484342072,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7148194574605677,False,False,-504.0,0.0,3186223.566285571,-4.989512231478566,505212.8264405012,8.868940383288782e-06,0.0004923903135446536,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9700666908706702,False,False,-502.0,0.0,3172151.3579616114,-4.884393475619379,505212.8264405012,8.868940383288782e-06,0.0004967675610579684,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699321809974464,False,False,-500.0,0.0,3158076.939337411,-4.778903903545924,505212.8264405012,8.868940383288782e-06,0.0005012041347308759,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686503125502107,False,False,-498.0,0.0,3144000.3503717124,-4.673038476790641,505212.8264405012,8.868940383288782e-06,0.0005057011015779136,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682391880108342,False,False,-496.0,0.0,3129921.6314371726,-4.566792066031679,505212.8264405012,8.868940383288782e-06,0.0005102595524900655,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754271964400741,False,False,-494.0,0.0,3115840.8233296485,-4.460159449054378,505212.8264405012,8.868940383288782e-06,0.0005148806028724783,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8420331150629227,False,False,-492.0,0.0,3101757.9672777387,-4.35313530865831,505212.8264405012,8.868940383288782e-06,0.0005195653933019258,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753461743218143,False,False,-490.0,0.0,3087673.104952571,-4.245714230507936,505212.8264405012,8.868940383288782e-06,0.0005243150902047262,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958919904170069,False,False,-488.0,0.0,3073586.278477888,-4.137890700925257,505212.8264405012,8.868940383288782e-06,0.0005291308865558138,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561598366739672,False,False,-486.0,0.0,3059497.5304403803,-4.029659104622628,505212.8264405012,8.868940383288782e-06,0.0005340140025997392,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8349705565692833,False,False,-484.0,0.0,3045406.9039003286,-3.9210137223737336,505212.8264405012,8.868940383288782e-06,0.0005389656865943558,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1969874207972995,False,False,-482.0,0.0,3031314.4424025323,-3.8119487286209663,505212.8264405012,8.868940383288782e-06,0.0005439872155780182,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8924385195137197,False,False,-480.0,0.0,3017220.1899875463,-3.70245818901707,505212.8264405012,8.868940383288782e-06,0.0005490798961611269,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7976051225449096,False,False,-478.0,0.0,3003124.191203238,-3.592536057898994,505212.8264405012,8.868940383288782e-06,0.0005542450653428968,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8187921741787568,False,False,-476.0,0.0,2989026.4911166593,-3.482176175691663,505212.8264405012,8.868940383288782e-06,0.0005594840913542654,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7941406264827814,False,False,-474.0,0.0,2974927.1353262733,-3.3713722662397463,505212.8264405012,8.868940383288782e-06,0.0005647983745278812,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5981555474501917,False,False,-472.0,0.0,2960826.169974512,-3.2601179340646773,505212.8264405012,8.868940383288782e-06,0.0005701893481961657,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177405192182833,False,False,-470.0,0.0,2946723.6417607036,-3.1484066615448403,505212.8264405012,8.868940383288782e-06,0.0005756584796184726,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666056612050235,False,False,-468.0,0.0,2932619.597954369,-3.0362318060162456,505212.8264405012,8.868940383288782e-06,0.0005812072709384107,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8434187563345764,False,False,-466.0,0.0,2918514.086408902,-2.923586596791169,505212.8264405012,8.868940383288782e-06,0.0005868372601724463,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918408710236888,False,False,-464.0,0.0,2904407.155575647,-2.810464132092129,505212.8264405012,8.868940383288782e-06,0.0005925500222309385,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8574672851940086,False,False,-462.0,0.0,2890298.8545183856,-2.6968573758981367,505212.8264405012,8.868940383288782e-06,0.000598347169972817,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865841089003743,False,False,-460.0,0.0,2876189.2329282523,-2.582759154700791,505212.8264405012,8.868940383288782e-06,0.0006042303552951531,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0202954144279701,False,False,-458.0,0.0,2862078.3411390814,-2.4681621541668184,505212.8264405012,8.868940383288782e-06,0.0006102012702589344,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.277349223794727,False,False,-456.0,0.0,2847966.230143212,-2.353058915703926,505212.8264405012,8.868940383288782e-06,0.0006162616482524042,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6249812021014358,False,False,-454.0,0.0,2833852.9516077647,-2.237441832927262,505212.8264405012,8.868940383288782e-06,0.0006224132651933811,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8691517784125213,False,False,-452.0,0.0,2819738.557891397,-2.1213031480224256,505212.8264405012,8.868940383288782e-06,0.000628657940772043,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1413769840722512,False,False,-450.0,0.0,2805623.102061565,-2.0046349480020393,505212.8264405012,8.868940383288782e-06,0.0006349975397357099,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876217130553201,False,False,-448.0,0.0,2791506.637912308,-1.8874291608520453,505212.8264405012,8.868940383288782e-06,0.0006414339732172346,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9564600360478412,False,False,-446.0,0.0,2777389.219982559,-1.7696775515641225,505212.8264405012,8.868940383288782e-06,0.0006479692001086771,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910213894756832,False,False,-444.0,0.0,2763270.9035750283,-1.6513717180501517,505212.8264405012,8.868940383288782e-06,0.0006546052284819989,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7893200247773312,False,False,-442.0,0.0,2749151.74477565,-1.5325030869347518,505212.8264405012,8.868940383288782e-06,0.0006613441170586107,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7493353514199445,False,False,-440.0,0.0,2735031.8004736314,-1.413062909221933,505212.8264405012,8.868940383288782e-06,0.0006681879767296598,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0966593443973762,False,False,-438.0,0.0,2720911.12838212,-1.2930422558308061,505212.8264405012,8.868940383288782e-06,0.0006751389721290442,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5896255249903284,False,False,-436.0,0.0,2706789.7870595055,-1.1724320129969044,505212.8264405012,8.868940383288782e-06,0.0006821993232612165,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820755389639958,False,False,-434.0,0.0,2692667.8359313956,-1.0512228775331642,505212.8264405012,8.868940383288782e-06,0.0006893713071859321,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351161746892937,False,False,-432.0,0.0,2678545.335313266,-0.9294053519465119,505212.8264405012,8.868940383288782e-06,0.0006966572597621953,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.840480618614606,False,False,-430.0,0.0,2664422.34643383,-0.8069697394048703,505212.8264405012,8.868940383288782e-06,0.0007040595774537484,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6907482097452486,False,False,-428.0,0.0,2650298.931459147,-0.683906138548912,505212.8264405012,8.868940383288782e-06,0.0007115807191985518,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7860976210650419,False,False,-426.0,0.0,2636175.153517488,-0.5602044381431525,505212.8264405012,8.868940383288782e-06,0.0007192232083448255,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008617040495156,False,False,-424.0,0.0,2622051.0767250024,-0.4358543115610328,505212.8264405012,8.868940383288782e-06,0.000726989634656311,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504495862568589,False,False,-422.0,0.0,2607926.7662122035,-0.31084521109762775,505212.8264405012,8.868940383288782e-06,0.0007348826563895564,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3461641519584824,False,False,-420.0,0.0,2593802.288151306,-0.18516636210375728,505212.8264405012,8.868940383288782e-06,0.000742905002446135,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1308868525054645,False,False,-418.0,0.0,2579677.709784449,-0.05880675693529462,505212.8264405012,8.868940383288782e-06,0.0007510594746028477,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1630183202951385,False,False,-416.0,0.0,2565553.0994528392,0.06824485128912706,497681.3346411134,1.0548401542716644e-05,0.0007593489498230894,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857165075989115,False,False,-414.0,0.0,2551428.5266268407,0.19599995512920232,483888.534209902,1.449154393678951e-05,0.0007677763826527117,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395542019210619,False,False,-412.0,0.0,2537304.06193706,0.3244702994699026,470420.2114712236,1.9760497995366495e-05,0.0007763448077038578,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7812769854199372,False,False,-410.0,0.0,2523179.7772064544,0.4536678883819241,457279.98561939265,2.6742385425980125e-05,0.000785057342230404,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155129901094536,False,False,-408.0,0.0,2509055.7454835023,0.5836049922036038,444470.60902596184,3.5916491805970324e-05,0.0007939171887988175,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499339130923305,False,False,-406.0,0.0,2494932.0410764865,0.7142941548525918,431993.9501376331,4.786967716842168e-05,0.0008029276380583988,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0445017125052567,False,False,-404.0,0.0,2480808.739588922,0.8457482013754544,419850.9869017249,6.331259742331581e-05,0.0008120920716150743,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252046824862672,False,False,-402.0,0.0,2466685.917956181,0.9779802457448807,408041.8107761794,8.30963393583989e-05,0.000821413965013087,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142664864861704,False,False,-400.0,0.0,2452563.65448335,1.1110036989130552,396565.64109343855,0.00010822898587919989,0.0008308968908291471,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4935129883054787,False,False,-398.0,0.0,2438442.028884389,1.2448322771312772,385420.84927370213,0.00013989155807672465,0.0008405445218837893,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0368605654377272,False,False,-396.0,0.0,2424321.122322621,1.3794800105460563,374604.9921359204,0.00017945273373295084,0.0008503606345749427,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696240531419841,False,False,-394.0,0.0,2410201.0174526162,1.514961252081943,364114.8533446949,0.00022848172373295927,0.0008603491123389255,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753623939926205,False,False,-392.0,0.0,2396081.7984635257,1.651290686622225,353946.49186678044,0.0002887587022558312,0.0008705139492443289,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786208421524409,False,False,-390.0,0.0,2381963.551123921,1.7884833404990688,344095.2961955452,0.00036228223475469145,0.0008808592537245168,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032263023486703,False,False,-388.0,0.0,2367846.362828203,1.926554591304901,334556.04303899244,0.00045127322805556827,0.0008913892524547301,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76139354662268,False,False,-386.0,0.0,2353730.3226446356,2.0655201780377443,325322.95915280544,0.000558175035243264,0.0009021082943800859,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5195792428125026,False,False,-384.0,0.0,2339615.521365082,2.205396211593312,316389.7850325693,0.0006856494779480469,0.000913020854901034,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8375789356653884,False,False,-382.0,0.0,2325502.0515565025,2.3461991856175675,307749.8392507695,0.0008365686922152462,0.0009241315402231739,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7896138347759636,False,False,-380.0,0.0,2311390.0076142945,2.487945987734147,299396.0823277745,0.0010140028525134005,0.000935445091878648,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752307906693228,False,False,-378.0,0.0,2297279.4858175428,2.6306539111610316,291321.1791528871,0.0012212039728078257,0.0009469663914266879,0.7943282347242815,0.7
nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7877868219428082,False,False,-376.0,0.0,2283170.584386267,2.7743406667325683,283517.55911410856,0.0014615861159160055,0.0009587004653412405,0.7943282347242815,0.7
