time_s,eta_a,eta_b,visible_a,visible_b,common_visibility,singles_a_hz,singles_b_hz,true_coincidence_hz,accepted_true_hz,accidental_coincidence_hz,coincidence_hz,qber,sifted_rate_bps,key_rate_bps,cumulative_rate_integral_bits
-108.0,0.002303601314283546,0.00012224236465398363,True,True,True,23236.013142835458,1422.4236465398362,2.8159767187804516,2.7637919456731335,0.03305104705033659,2.79684299272347,0.03510943437843463,1.398421496361735,0.7357005552802137,13.996817651552146
-106.0,0.002497602684264354,0.00021900726379382938,True,True,True,25176.026842643543,2390.0726379382936,5.469931299248598,5.368564295089726,0.06017170353490752,5.428735998624633,0.03476443259262727,2.7143679993123166,1.437696113814683,16.17021432064704
-104.0,0.003909525001791892,0.00015018877500203677,True,True,True,39295.250017918916,1701.8877500203678,5.871667708589598,5.762855854751894,0.06687473379340715,5.829730588545301,0.03494668480991657,2.9148652942726505,1.5383938996326052,19.146304334094328
-102.0,0.003919249149714641,0.00010994008648123162,True,True,True,39392.49149714642,1299.4008648123163,4.308825904611212,4.228976131460938,0.051185596091839314,4.280161727552778,0.035176017242851694,2.140080863776389,1.1244118720346206,21.809110105761555
-100.0,0.0025828048771627857,0.00015428947276881354,True,True,True,26028.04877162786,1742.8947276881354,3.9849960276216647,3.911147365397972,0.04536351907913025,3.9565108844771024,0.03494396154184909,1.9782554422385512,1.04413006533292,23.977652043129094
-98.0,0.0012576725519422014,0.00021754930394552084,True,True,True,12776.725519422014,2375.4930394552084,2.736057882664128,2.6853541396739686,0.03035079259683785,2.7157049322708064,0.034807762066677475,1.3578524661354032,0.718592844904715,25.74037495336673
-96.0,0.0027199007918574814,0.0001407759781069677,True,True,True,27399.007918574815,1607.759781069677,3.828966943276529,3.758009761763735,0.044050384089814654,3.8020601458535497,0.035000598465059506,1.9010300729267748,1.002257130534215,27.46122492880566
-94.0,0.0035324132555739733,0.00023048661447415585,True,True,True,35524.132555739736,2504.8661447415584,8.141739722008762,7.990859625146358,0.08898150501003105,8.079841130156389,0.03473096189734845,4.039920565078194,2.1411909768121276,30.604673036152
-92.0,0.0033344855152637755,0.00024747581498149254,True,True,True,33544.855152637756,2674.758149814925,8.252045204338849,8.099120961823713,0.08972274983174784,8.18884371165546,0.034704582154042915,4.09442185582773,2.1711963005511135,34.91706031351524
-90.0,0.0026999885035784966,0.00032273822758922924,True,True,True,27199.885035784966,3427.3822758922925,8.713895041562193,8.55241194669419,0.09322297628743882,8.64563492298163,0.03462270427043439,4.322817461490815,2.2959796010123688,39.38423621507873
-88.0,0.004609451976366046,0.00028262052656726486,True,True,True,46294.51976366046,3026.2052656726487,13.027257447470916,12.785840510472477,0.14009326469984837,12.925933775172325,0.034648809689450465,6.462966887586163,3.430928396945096,45.1111442130362
-86.0,0.0022037178777072003,0.0002362508212261906,True,True,True,22237.178777072004,2562.508212261906,5.20630158359164,5.109820080368962,0.05698224665965158,5.166802327028614,0.034738373048606594,2.583401163514307,1.3690254087527067,49.911098018734
-84.0,0.002241040747291014,0.00016221553082875983,True,True,True,22610.407472910138,1822.1553082875982,3.635316144306924,3.5679476369968968,0.04119917069645556,3.609146807693352,0.034920285800741614,1.804573403846676,0.9529019464406775,52.23302537392738
-82.0,0.001877902898259149,0.00020870139778600823,True,True,True,18979.02898259149,2287.0139778600824,3.9192095977308044,3.8465800684262508,0.04340484304297714,3.8899849114692278,0.034799328435532705,1.9449924557346139,1.0294846567532325,54.21541197712129
-80.0,0.0029557748483851776,0.0002970884679009536,True,True,True,29757.748483851778,3170.884679009536,8.781266211669259,8.618534615987112,0.09435683521919035,8.712891451206303,0.03464476944335422,4.356445725603152,2.312843789934893,57.55774042380942
-78.0,0.0027776616377989958,0.00019313329788253253,True,True,True,27976.616377989958,2131.3329788253254,5.364589525099166,5.265174680752571,0.059626587500415815,5.324801268252987,0.03481805164670004,2.6624006341264934,1.4086927515610908,61.27927696530541
-76.0,0.005591337212052186,0.00027735813697438524,True,True,True,56113.37212052186,2973.5813697438525,15.508028723303475,15.220638932446876,0.16685274846992953,15.387491680916806,0.03465127817745806,7.693745840458403,4.084102378693016,66.77207209555951
-74.0,0.004041689782577066,0.00029381642465367195,True,True,True,40616.89782577066,3138.1642465367195,11.875148414760703,11.655081991090697,0.127459708036661,11.782541699127357,0.03463917525412095,5.8912708495636785,3.1280265583417477,73.98420103259427
-72.0,0.0033413732240656874,0.0002828028057005311,True,True,True,33613.73224065687,3028.028057005311,9.449497226584057,9.274382189070153,0.10178145958719939,9.376163648657352,0.03465689546994572,4.688081824328676,2.4883204999520614,79.60054809088808
-70.0,0.003904439273571349,0.00038970022814305207,True,True,True,39244.39273571349,4097.002281430521,15.215608756814472,14.933637998544864,0.16078088231038495,15.09441888085525,0.03456108169052182,7.547209440427625,4.0133766577551935,86.10224524859534
-68.0,0.0028673701189104953,0.00031165927933615733,True,True,True,28873.70118910495,3316.5927933615735,8.936425048496767,8.770818099250283,0.09576076798879095,8.866578867239074,0.03463095106070543,4.433289433619537,2.3542754723814556,92.46989737873199
-66.0,0.0023126170009308143,0.00046124816403485193,True,True,True,23326.17000930814,4812.481640348519,10.666903457951236,10.469227840465333,0.11225518554620575,10.581483026011538,0.03454083653117367,5.290741513005769,2.8145671317346634,97.63873998284811
-64.0,0.003340912899596279,0.0004932849242015194,True,True,True,33609.12899596279,5132.849242015194,16.48021966441229,16.174813544322426,0.17250725063158664,16.347320794954012,0.03451448543939265,8.173660397477006,4.350457109147126,104.8037642237299
-62.0,0.00285752660036258,0.00022584253633234127,True,True,True,28775.2660036258,2458.425363323413,6.453510550630176,6.333916172741935,0.07074073902631879,6.404656911768254,0.03474621599305051,3.202328455884127,1.6967542279997605,110.85097556087679
-60.0,0.0040305769553559915,0.0002557836127913274,True,True,True,40505.76955355991,2757.8361279132737,10.30955535274424,10.118501995189035,0.1117058582461717,10.230207853435207,0.03468694557967999,5.1151039267176035,2.713380121744774,115.26110991062133
-58.0,0.0037927803864839797,0.000356972964028973,True,True,True,38127.8038648398,3769.72964028973,13.539200564741401,13.288296462866763,0.14372850139084192,13.432024964257604,0.034584019342522775,6.716012482128802,3.569773031244829,121.54426306361093
-56.0,0.0034560631611660966,0.00048062940625392264,True,True,True,34760.63161166097,5006.294062539227,16.61085585127316,16.30302882346575,0.17401848353206492,16.477047306997815,0.03451854770471473,8.238523653498907,4.384633373814207,129.49866946866996
-54.0,0.003259882115228473,0.0005312596882259652,True,True,True,32798.82115228473,5512.596882259652,17.318439561896785,16.997499820782096,0.18080321578724673,17.178303036569343,0.0345015294197591,8.589151518284671,4.5727588669238886,138.45606170940806
-52.0,0.0030193326478129535,0.00033932914788568447,True,True,True,30393.326478129533,3593.2914788568446,10.245475745657968,10.05560989073171,0.1092102251933704,10.16482011592508,0.03460448693201447,5.08241005796254,2.7003825827305166,145.72920315906248
-50.0,0.003325202046735491,0.00041290110187501756,True,True,True,33452.02046735491,4329.011018750176,13.729795890541478,13.475359737508226,0.1448114296210718,13.620171167129298,0.034551885529137016,6.810085583564649,3.6220464645355053,152.0516322063285
-48.0,0.0027140145684115685,0.000687959176298396,True,True,True,27340.145684115687,7079.5917629839605,18.671312269462696,18.325301527293004,0.19355373912737464,18.518855266420378,0.03446700784214155,9.259427633210189,4.932924809988504,160.6066034808525
-46.0,0.0016052936922884395,0.0005712416145733723,True,True,True,16252.936922884395,5912.416145733723,9.170105606472985,9.000168164429365,0.09609306170542967,9.096261226134795,0.03451984197743064,4.548130613067397,2.42050429166911,167.9600325825101
-44.0,0.002297739344608837,0.0003849200707698492,True,True,True,23177.393446088372,4049.200707698492,8.844459911375006,8.680557230414006,0.09384864034855472,8.77440587076256,0.03458180426142523,4.38720293538128,2.332037927218742,172.71257480139795
-42.0,0.0022183149168753646,0.0004615804356948295,True,True,True,22383.149168753647,4815.804356948295,10.239307658396703,10.04955610847591,0.10779140137483573,10.157347509850746,0.03454249087693531,5.078673754925373,2.701664189543034,177.74627691815974
-40.0,0.0016660205020819475,0.0004856235942796889,True,True,True,16860.205020819474,5056.235942796889,8.090588643646873,7.940656462085299,0.08524824045615949,8.025904702541458,0.034546948781350555,4.012952351270729,2.1345546675166847,182.58249577521946
-38.0,0.0026871102037007,0.0010436524074837823,True,True,True,27071.102037007,10636.524074837824,28.044090332664723,27.524386287794265,0.2879369997976236,27.812323287591887,0.03442050147354018,13.906161643795944,7.415172540848968,192.1322229835851
-36.0,0.002273223228025945,0.0006991506516482315,True,True,True,22932.23228025945,7191.506516482315,15.893255012162358,15.598726331859337,0.1649148139408452,15.763641145800182,0.034471716594591535,7.881820572900091,4.198624465432968,203.74601998986705
-34.0,0.001431796192827869,0.000877671440061262,True,True,True,14517.96192827869,8976.71440061262,12.56646626433468,12.333588561052716,0.13032206696432402,12.46391062801704,0.034469003211203254,6.23195531400852,3.3199213197728272,211.26456577507284
-32.0,0.0018856543489450962,0.0009855670909091382,True,True,True,19056.543489450964,10055.670909091383,18.584388711499837,18.2399888086953,0.19162354068531298,18.431612349380615,0.034441015121552024,9.215806174690307,4.9121736853319735,219.49666078017765
-30.0,0.0017280715532256732,0.0010105093592856311,True,True,True,17480.715532256734,10305.09359285631,17.462324780498008,17.138718604879042,0.18013790697695914,17.318856511856,0.034443272155658525,8.659428255928,4.615412236021889,229.02424670153152
-28.0,0.0012296569806398076,0.0006450709359770915,True,True,True,12496.569806398076,6650.7093597709145,7.9321597943208495,7.785163565141478,0.08311025810567077,7.868273823247149,0.03451922473774267,3.9341369116235745,2.093763511427442,235.73342244898086
-26.0,0.001860923725434717,0.000605637613984289,True,True,True,18809.237254347172,6256.37613984289,11.270454048790363,11.061593626248484,0.11767618834650508,11.17926981459499,0.03450209112274377,5.589634907297495,2.975820434832654,240.80300639524097
-24.0,0.0014486626917351588,0.0006157864484531827,True,True,True,14686.626917351588,6357.864484531827,8.920668539502213,8.755353584802899,0.09337460116073053,8.84872818596363,0.034514338399019524,4.424364092981815,2.354888811852329,246.13371564192596
