qber,gain,error_gain,double_click_gain,detection_rate_hz,error_rate_hz,rate_bits_per_pulse,rate_bits_per_second,eta_total_baseline,eta_total_faded,fading_factor,clipped,visible,time_s,cumulative_rate_integral_bits,distance_m,elevation_deg,atmospheric_path_m,eta_geometric,eta_atmospheric,eta_pointing,eta_optical
0.029256615145213345,5.089033282417507e-05,1.488878882048708e-06,7.355465312867566e-11,4063.2827691029147,118.87790020182075,1.320236104538617e-05,1055.1584554517415,0.0004889162678109592,0.0004889162678109592,1.0,False,True,118.40511650892853,1729017.0811497925,1001523.0089126754,26.118546060515293,45138.89142247308,0.004972277492809856,0.3536804754974435,0.7943282347242815,0.7
0.02970012830072773,4.974465649273119e-05,1.4774226801097451e-06,7.131287965954936e-11,3971.8074998684106,117.96319233188443,1.2588271904970956e-05,1006.0792531270446,0.00047745892799188407,0.00047745892799188407,1.0,False,True,119.51170638284373,1730157.5535378153,1008548.0121362718,25.85305615526224,45563.12543793774,0.004903421518867361,0.35024242050700527,0.7943282347242815,0.7
0.03015380203590101,4.862490274096119e-05,1.4662256912658842e-06,6.91469449893069e-11,3882.4019905563546,117.06918104702436,1.1989925845484009e-05,958.2582685483414,0.0004662608396986781,0.0004662608396986781,1.0,False,True,120.61829625675898,1731244.4115430342,1015588.7116047128,25.590756548917014,45991.0640348794,0.004835835704580816,0.3468082017433305,0.7943282347242815,0.7
0.030617874632252635,4.753046652984943e-05,1.4552818654234098e-06,6.705397424263726e-11,3795.0179324906117,116.19538328414815,1.140697949667013e-05,911.6680588948459,0.0004553159513826705,0.0004553159513826705,1.0,False,True,121.72488613067418,1732279.0323124924,1022644.7726371739,25.331588247031156,46422.744947716186,0.004769493602905621,0.3433780662294913,0.7943282347242815,0.7
0.03109259091915436,4.6460756197965336e-05,1.4445852862579017e-06,6.503120884335045e-11,3709.608085113642,115.34132666082603,1.0839097258499115e-05,866.2818023573146,0.00044461834532329164,0.00044461834532329164,1.0,False,True,122.83147600458938,1733262.7629688876,1029715.868933356,25.07549349199216,46858.207071722514,0.004704369270551717,0.3399522573203352,0.7943282347242815,0.7
0.03157820246913922,4.541519331840658e-05,1.4341301697837416e-06,6.307600186600783e-11,3626.1262645642873,114.50654936107455,1.028595121636034e-05,822.0732913602333,0.000434162236195226,0.000434162236195226,1.0,False,True,123.93806587850463,1734196.9212940282,1036801.6823361533,24.822415738965887,47297.490472245496,0.004640437265984552,0.3365310149258624,0.7943282347242815,0.7
0.03207496779895553,4.4393212542423765e-05,1.4239108627904309e-06,6.118581354649761e-11,3544.527331192157,113.6906000105062,9.747221048427516e-06,779.0169251582264,0.00042394196950246724,0.00042394196950246724,1.0,False,True,125.04465575241983,1735082.7964044402,1043901.9026012631,24.572299631972136,47740.63639465567,0.004577672646677689,0.33311457572851527,0.7943282347242815,0.7
0.0325831525764996,4.339426143134048e-05,1.413921841161879e-06,5.935820694960234e-11,3464.767176137468,112.8930375421348,9.222593926125392e-06,737.0877018811631,0.00041395201989541315,0.00041395201989541315,1.0,False,True,126.15124562633508,1735921.649418479,1051016.227173423,24.32509098012806,48187.68727507177,0.004516050965694,0.32970317339427696,0.7943282347242815,0.7
0.03310302983373053,4.241780027830718e-05,1.4041577080940257e-06,5.759084379126214e-11,3386.80270709918,112.11343105406347,8.711764408584521e-06,696.2612100987747,0.00040418698938637904,0.00040418698938637904,1.0,False,True,127.25783550025028,1736714.7141143712,1058144.3609692543,24.080736734086106,48638.68675181721,0.004455548267664004,0.32629703877810756,0.7943282347242815,0.7
0.0336348801856975,4.146330192124062e-05,1.3946131922243292e-06,5.588148041274417e-11,3310.5918333993486,111.35135966013571,8.214434331865247e-06,656.5136199672205,0.00039464160547705103,0.00039464160547705103,1.0,False,True,128.36442537416548,1737463.1975786905,1065286.0161664386,23.83918496269371,49093.67967765001,0.004396141084226921,0.32289640012359444,0.7943282347242815,0.7
