qber,gain,error_gain,double_click_gain,detection_rate_hz,error_rate_hz,rate_bits_per_pulse,rate_bits_per_second,eta_total_baseline,eta_total_faded,fading_factor,clipped,visible,time_s,cumulative_rate_integral_bits,distance_m,elevation_deg,atmospheric_path_m,eta_atmospheric,eta_geometric,eta_pointing,eta_optical
0.05553867555609826,2.1519948335213287e-05,1.1951894285734076e-06,2.4292198367093628e-11,1718.236655369615,95.42858813116847,0.0,0.0,0.00013683884437205084,0.0001952017889262287,1.4265086044975284,False,True,-600.0,0.0,1376988.7495634288,15.622191219496473,72838.9658136357,0.18690044777645629,0.002633485986027121,0.7943282347242815,0.7
0.08246486320981646,1.352371094028347e-05,1.1152309727795747e-06,1.3838414758283639e-11,1079.7858569295602,89.04439298759063,0.0,0.0,0.00014359428723818209,0.00011523801386486066,0.8025250591878601,False,True,-598.0,0.0,1363395.4984431977,15.909696815477618,71606.7381719779,0.192279338025158,0.0026861885874596763,0.7943282347242815,0.7
0.08504563998539312,1.3058641267523462e-05,1.110580503936198e-06,1.3269369983900312e-11,1042.652879350361,88.67308140696434,0.0,0.0,0.00015062700220885053,0.00011058725532320968,0.7341794877513124,False,True,-596.0,0.0,1349821.8289499904,16.201710580593144,70398.0609764858,0.19770579091632998,0.0027404090825233138,0.7943282347242815,0.7
0.06142712351249758,1.9055920021585513e-05,1.1705503528102088e-06,2.093592525269411e-11,1521.4990190893252,93.46130816974389,0.0,0.0,0.0001579480312019187,0.0001705610058793539,1.0798552193494007,False,True,-594.0,0.0,1336268.405540414,16.498363084013082,69212.24548017335,0.2031784043048736,0.0027962025492290665,0.7943282347242815,0.7
0.05765056631373978,2.056618605772675e-05,1.1856522731416865e-06,2.2978810229767822e-11,1642.0845531359582,94.66710442333232,0.0,0.0,0.00016556893480095656,0.00018566396544630222,1.121369571348052,False,True,-592.0,0.0,1322735.918209681,16.79978965888615,68048.62998489056,0.20869579575584862,0.002853626374075072,0.7943282347242815,0.7
0.06842638750320115,1.677311079889876e-05,1.1477233791595743e-06,1.793377285272051e-11,1339.2306222262189,91.63871351260444,0.0,0.0,0.0001735018179598209,0.00014773250469094014,0.8514752550036775,False,True,-590.0,0.0,1309225.083704599,17.10613060307463,66906.57873706505,0.21425660184529433,0.0029127403542014855,0.7943282347242815,0.7
0.09189076195245859,1.1967096199290732e-05,1.0996655881111965e-06,1.1950610981391695e-11,955.4996614145888,87.80159193270275,0.0,0.0,0.0001817593568412257,9.967166805557065e-05,0.5483715930104108,False,True,-588.0,0.0,1295736.6468023162,17.41753138881406,65785.4808821512,0.21985947732404823,0.002973606803553577,0.7943282347242815,0.7
0.07078346218995439,1.612268460155886e-05,1.1412194358950013e-06,1.7097277052315328e-11,1287.2980563820263,91.11941330111894,0.0,0.0,0.00019035482681978278,0.0001412281357343457,0.7419204340326633,False,True,-586.0,0.0,1282271.3816587059,17.73414288165003,64684.74947509981,0.2255030941484929,0.003036290663086978,0.7943282347242815,0.7
0.06036764671029415,1.945675488517658e-05,1.1745585050371296e-06,2.1473718153602385e-11,1553.50323883205,93.7813346851109,0.0,0.0,0.0001993021316765173,0.00017456943170286493,0.8759034849973635,False,True,-584.0,0.0,1268830.0932304952,18.05612156900508,63603.82054421575,0.23118614038191102,0.003100859615024951,0.7943282347242815,0.7
0.06083255375760109,1.9278807986953844e-05,1.172779123248839e-06,2.123457734507652e-11,1539.2952640510268,93.63926189920485,0.0,0.0,0.0002086158340068776,0.0001727899282556038,0.8282685208348437,False,True,-582.0,0.0,1255413.6187754879,18.38362979873127,62542.152205957565,0.23690731896926118,0.0031673842011485237,0.7943282347242815,0.7
0.06699328819251582,1.7194867950052665e-05,1.151940744010132e-06,1.848066038817191e-11,1372.9053590559124,91.97544438028214,0.0,0.0,0.00021831118685813018,0.00015195014783488562,0.6960254763931571,False,True,-580.0,0.0,1242022.8294354985,18.716836028000298,61499.22382838554,0.24266534638744314,0.0032359379450653614,0.7943282347242815,0.7
0.053408433253455366,2.257601471187062e-05,1.2057495748679684e-06,2.5767478967414833e-11,1802.557116116577,96.2717514216532,0.0,0.0,0.00022840416660451743,0.0002057626855392564,0.9008709805873865,False,True,-578.0,0.0,1228658.6319068773,19.055915082879554,60474.53524110597,0.24845895117241773,0.0033065974783617856,0.7943282347242815,0.7
0.04118543587978687,3.142444748260229e-05,1.2942295668524465e-06,3.899603159702439e-11,2509.050519001143,103.33633926946753,3.1406834682833897e-06,251.00955094807344,0.00023891150705947147,0.00029424940240895496,1.231625073361194,False,True,-576.0,251.00955094807344,1215321.97020379,19.40104842893226,59467.605989679214,0.2542868723239378,0.0033794426704930884,0.7943282347242815,0.7
0.032762517581194216,4.305232893938701e-05,1.4105026837880233e-06,5.873717207824611e-11,3437.4659516092024,112.620038674353,9.043484831958255e-06,722.7729535941661,0.00024985073481304497,0.0004105325471749996,1.6431112259172962,False,True,-574.0,1224.792055490313,1202013.8275197216,19.752424453167443,58477.97463260076,0.26014785758790954,0.003454556762209154,0.7943282347242815,0.7
0.04050605053605678,3.2124274755066185e-05,1.3012274966628839e-06,4.010844085126302e-11,2564.9274594679187,103.89508129452723,3.4826953449839996e-06,278.3438074742334,0.0002612402057694738,0.0003012478975063048,1.1531452312977235,False,True,-572.0,2225.9088165587127,1188735.2281929748,20.110238757646723,57505.1980790804,0.266040661615782,0.003532026502244143,0.7943282347242815,0.7
0.036484564043190115,3.700201964545399e-05,1.3500025554819449e-06,4.813120465601749e-11,2954.385646618492,107.78947233233401,5.920011820029316e-06,473.1388958993186,0.0002730991428437414,0.00035002703237069807,1.2816848442873816,False,True,-570.0,2977.3915199322646,1175487.2397822558,20.474694465030527,56548.85096599355,0.27196404399952323,0.0036119422869190965,0.7943282347242815,0.7
0.03456037828899675,3.990088943492269e-05,1.3789898329383622e-06,5.3122367712174535e-11,3185.8427232722665,110.10392968553712,7.404957126810964e-06,591.818622271565,0.00028544767475731966,0.0003790168449658666,1.3277979765927226,False,True,-568.0,4042.349038103148,1162270.9752587914,20.846002536313282,55608.52507246091,0.27791676718026986,0.0036943983022128587,0.7943282347242815,0.7
0.043049890144379224,2.9651716129193182e-05,1.2765031219540841e-06,3.6221585006259026e-11,2367.508729768946,101.92099073241194,2.284668093765307e-06,182.59513194268678,0.0002983068758510599,0.0002765215475001758,0.9269700764062804,False,True,-566.0,4816.7627923173995,1149087.5953217307,21.224382100959367,54683.828770615946,0.28389759422814204,0.003779492667748313,0.7943282347242815,0.7
0.031555494107786554,4.5463036396032437e-05,1.4346085771170871e-06,6.316499602325057e-11,3629.9462425866286,114.54474726952431,1.0311219228443974e-05,824.0927601893954,0.00031169880680647174,0.0004346406887119434,1.394425256756931,False,True,-564.0,5823.450684449482,1135938.310843989,21.61006079959795,53774.38651129842,0.28990528648960784,0.0038673275820146117,0.7943282347242815,0.7
0.03395039015577787,4.091709714441052e-05,1.3891514120946016e-06,5.49114250400556e-11,3266.980712486397,110.91526982031434,7.930779644104937e-06,633.8433838488551,0.00032564655613673445,0.00038917933271664495,1.1950973390709956,False,True,-562.0,7281.386828487732,1122824.3854559967,22.003275139377504,52879.83834338184,0.29593860109897746,0.0039580094680003956,0.7943282347242815,0.7
0.02795203761030981,5.458844076800289e-05,1.5258581494353861e-06,8.096818408372914e-11,4358.554138978884,121.83046921930926,1.5196394460395796e-05,1214.5254967762182,0.0003401742822716814,0.0005258992977115983,1.545970183870593,False,True,-560.0,9129.755709112806,1109747.1382752429,22.404270862002203,51999.83946570501,0.30199628834891973,0.004051649118244098,0.7943282347242815,0.7
0.026617653982829635,5.897171736709438e-05,1.5696887676505433e-06,9.01059763870183e-11,4708.532048120004,125.3300768239224,1.758008738146629e-05,1405.034886136311,0.00035530725602019123,0.000569734552671826,1.6034982202543293,False,True,-558.0,11749.316092025336,1096707.9467898258,22.813303324385508,51134.059810509825,0.30807708891531627,0.0041483618381133675,0.7943282347242815,0.7
0.03426502321664739,4.0386555243105416e-05,1.3838462530454196e-06,5.3974842624225444e-11,3224.6201766787776,110.49168521876794,7.655940660964757e-06,611.8777160451053,0.0003710719031438564,0.0003838736980198543,1.0344994993356715,False,True,-556.0,13766.228694206751,1083708.249904618,23.230637891747538,50282.18365749672,0.3141797309303736,0.004248267585902031,0.7943282347242815,0.7
0.029306125017277643,5.0759829684920945e-05,1.487573914602014e-06,7.329798269542708e-11,4052.862889184322,118.7737065083208,1.3132317530616711e-05,1049.5604410810936,0.00038749584671975005,0.00048761117008672004,1.258364894009759,False,True,-554.0,15427.66685133295,1070749.5511590089,23.656550342854935,49443.90927763516,0.32030292689770007,0.004351491108076626,0.7943282347242815,0.7
0.024507684437231822,6.754816013792653e-05,1.655448992975905e-06,1.090857065817241e-10,5393.3087079882025,132.17750788794933,2.2293767978124333e-05,1781.761436846776,0.0004046079489047545,0.0006555044061763529,1.620097696920581,False,True,-552.0,18258.98872926082,1057833.422125551,24.09132728695214,48618.94860596203,0.32644537044238303,0.004458162067710801,0.7943282347242815,0.7
0.037031663630485157,3.625314147778582e-05,1.342514140753754e-06,4.686886043481341e-11,2894.592291260479,107.1915680773534,5.540399813840585e-06,442.79956365836165,0.000422438351638815,0.0003425379763880148,0.8108590876258435,False,True,-550.0,20483.549729765957,1044961.5059991488,24.535266591754823,47807.02694266575,0.3326057328886331,0.004568415163810387,0.7943282347242815,0.7
0.028361942206137563,5.336986293985515e-05,1.5136729682496547e-06,7.849540764255211e-11,4261.258129753898,120.8575568015139,1.4537454008660461e-05,1161.8616901360633,0.0004410185157376942,0.000513712861616635,1.164832865933859,False,True,-548.0,22088.21098356038,1032135.5213867748,24.988677821668475,47007.882681857154,0.33878265965680743,0.004682390238849092,0.7943282347242815,0.7
0.03943828057082194,3.328945030674169e-05,1.312878681245713e-06,4.1982057966697094e-11,2657.959622540234,104.82535733965771,4.05679125898992e-06,324.22667310873584,0.0004603812577267828,0.00031290003412789177,0.6796541537613701,False,True,-546.0,23574.29934680518,1019357.2663079244,25.451882685154125,46221.26706747531,0.3449747664712765,0.004800232371399629,0.7943282347242815,0.7
0.024640868989750927,6.693371092636093e-05,1.6493048019343199e-06,1.0767748814227803e-10,5344.248685086223,131.68693169785828,2.1954228102308255e-05,1754.6247474547242,0.0004805607836542198,0.0006493595008715153,1.3512536248458262,False,True,-544.0,25653.15076736864,1006628.6224162966,25.925215489878948,45446.94397582043,0.35118063537030525,0.004922091950250534,0.7943282347242815,0.7
0.028297728246297133,5.3557153865697854e-05,1.5155457857366399e-06,7.887355193157671e-11,4276.212168164598,121.00708985823084,1.4638615744525369e-05,1169.9467334551398,0.0005015927189916436,0.0005155858710127157,1.0278974384819672,False,True,-542.0,28577.722248278504,993951.5594533171,26.409023603965746,44684.68972431128,0.3573988105083658,0.005048124725839447,0.7943282347242815,0.7
0.022252686198915763,7.997930287099104e-05,1.779754329196206e-06,1.3918155088499724e-10,6385.859655572592,142.10253102577317,2.9209698625909928e-05,2334.4961087166257,0.0005235141335837738,0.0007798250038597869,1.489596849126897,False,True,-540.0,32082.165090450268,981328.1399442151,26.903667921275662,43934.29290609356,0.36362779374114196,0.005178491834201464,0.7943282347242815,0.7
0.025413625957847685,6.357811844922511e-05,1.6157505213723422e-06,1.0011891097338939e-10,5076.325086716666,129.00782699425608,2.0104633155649196e-05,1606.8015103519826,0.0005463635604412667,0.0006158013862346596,1.1270908801774995,False,True,-538.0,36023.46270951888,968760.5241473698,27.409523328226157,43195.5542501396,0.36986603998352013,0.005313359787919014,0.7943282347242815,0.7
